DateTime,DateTime_sum,frame_nr,time_sum_ar,Timestamp,StepCount,last_step_time_ar,RightFootGround,LeftFootGround,step_length_sum_ar,hip_pos_list x,      y  ,      z  ,step_hip_list,LegLength,StepLength,StepLengthRatio,StrideWidth,StrideWidthRatio,StrideLengthRight,StrideLengthRightRatio,StrideTimeRight,StrideLengthLeft,StrideLengthLeftRatio,StrideTimeLeft,Velocity,VelocityRatio,Acceleration,AccelerationRatio,HeadRotationX,HeadRotationY,HeadRotationZ,HeadRotationW
27.11.2023 11:11:22 :673,831,75,0.691325,2.500000,0,-1,1,1,-1,(1.572787, 0.000000, 2.697586),-1,0.884548,0.212784,0.240556,0.210828,0.238346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.009172,0.010369,3.057062,3.456073,-0.834437,0.016574,0.549238,-0.042180
27.11.2023 11:11:22 :677,835,76,0.694870,2.533334,0,-1,1,1,-1,(1.572733, 0.000000, 2.697635),-1,0.884548,0.212769,0.240540,0.210828,0.238346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020722,0.023426,3.258683,3.684010,-0.834432,0.016622,0.549242,-0.042197
27.11.2023 11:11:22 :679,837,77,0.697592,2.566667,0,-1,1,1,-1,(1.572690, 0.000000, 2.697673),-1,0.884548,0.212758,0.240527,0.210828,0.238346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021094,0.023847,0.140997,0.159400,-0.834429,0.016659,0.549245,-0.042211
27.11.2023 11:11:22 :684,842,78,0.702043,2.600000,0,-1,1,1,-1,(1.572657, 0.000000, 2.697703),-1,0.884548,0.212749,0.240517,0.210828,0.238346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.009897,0.011189,2.515315,2.843616,-0.834426,0.016687,0.549248,-0.042221
27.11.2023 11:11:22 :687,845,79,0.705272,2.633333,0,-1,1,1,-1,(1.572604, 0.000000, 2.697752),-1,0.884548,0.212735,0.240502,0.210829,0.238346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.022371,0.025291,3.863208,4.367437,-0.834422,0.016734,0.549252,-0.042238
27.11.2023 11:11:22 :691,849,80,0.709420,2.666667,0,-1,1,1,-1,(1.572565, 0.000000, 2.697787),-1,0.884548,0.212725,0.240490,0.210829,0.238346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.012589,0.014232,2.357961,2.665725,-0.834418,0.016768,0.549255,-0.042251
27.11.2023 11:11:22 :695,853,81,0.713416,2.700000,0,-1,1,1,-1,(1.572516, 0.000000, 2.697833),-1,0.884548,0.212712,0.240476,0.210829,0.238347,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016869,0.019071,1.071537,1.211396,-0.834414,0.016811,0.549258,-0.042266
27.11.2023 11:11:22 :698,856,82,0.716623,2.733334,0,-1,1,1,-1,(1.572468, 0.000000, 2.697877),-1,0.884548,0.212700,0.240462,0.210829,0.238347,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020198,0.022835,1.038117,1.173613,-0.834410,0.016853,0.549262,-0.042281
27.11.2023 11:11:22 :703,861,83,0.720523,2.766667,0,-1,1,1,-1,(1.572430, 0.000000, 2.697912),-1,0.884548,0.212691,0.240451,0.210830,0.238348,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.013281,0.015014,1.773966,2.005506,-0.834407,0.016887,0.549265,-0.042294
27.11.2023 11:11:22 :706,864,84,0.724140,2.800000,0,-1,1,1,-1,(1.572384, 0.000000, 2.697955),-1,0.884548,0.212688,0.240448,0.210839,0.238358,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.017604,0.019902,1.195262,1.351269,-0.834405,0.016925,0.549266,-0.042311
27.11.2023 11:11:22 :709,867,85,0.727712,2.833333,0,-1,1,1,-1,(1.572337, 0.000000, 2.697994),-1,0.884548,0.212745,0.240512,0.210901,0.238428,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.017058,0.019284,0.298808,0.337808,-0.834410,0.016944,0.549254,-0.042341
27.11.2023 11:11:22 :713,871,86,0.731596,2.866667,0,-1,1,1,-1,(1.572291, 0.000000, 2.698033),-1,0.884548,0.212801,0.240576,0.210962,0.238497,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015419,0.017432,0.422152,0.477252,-0.834416,0.016963,0.549242,-0.042370
27.11.2023 11:11:22 :716,874,87,0.734741,2.900000,0,-1,1,1,-1,(1.572242, 0.000000, 2.698075),-1,0.884548,0.212861,0.240644,0.211028,0.238572,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020766,0.023477,1.700502,1.922454,-0.834422,0.016984,0.549230,-0.042402
27.11.2023 11:11:22 :720,878,88,0.738594,2.933333,0,-1,1,1,-1,(1.572201, 0.000000, 2.698110),-1,0.884548,0.212911,0.240700,0.211083,0.238633,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.013690,0.015477,1.836533,2.076239,-0.834428,0.017001,0.549219,-0.042428
27.11.2023 11:11:22 :726,884,89,0.743540,2.966667,0,-1,1,1,-1,(1.572153, 0.000000, 2.698152),-1,0.884548,0.212970,0.240767,0.211148,0.238707,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.013024,0.014724,0.134648,0.152222,-0.834434,0.017021,0.549206,-0.042460
27.11.2023 11:11:22 :729,887,90,0.746636,3.000000,0,-1,1,1,-1,(1.572090, 0.000000, 2.698206),-1,0.884548,0.213047,0.240854,0.211232,0.238802,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.026745,0.030236,4.431961,5.010424,-0.834442,0.017048,0.549190,-0.042501
27.11.2023 11:11:22 :732,890,91,0.750398,3.033334,0,-1,1,1,-1,(1.572051, 0.000000, 2.698240),-1,0.884548,0.213095,0.240909,0.211284,0.238861,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.013792,0.015592,3.443779,3.893264,-0.834447,0.017065,0.549180,-0.042526
27.11.2023 11:11:22 :735,893,92,0.753131,3.066667,0,-1,1,1,-1,(1.572004, 0.000000, 2.698282),-1,0.884548,0.213154,0.240975,0.211348,0.238934,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.023018,0.026023,3.376121,3.816776,-0.834454,0.017085,0.549167,-0.042558
27.11.2023 11:11:22 :738,896,93,0.756729,3.100000,0,-1,1,1,-1,(1.571970, 0.000000, 2.698312),-1,0.884548,0.213196,0.241023,0.211395,0.238986,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.012587,0.014230,2.899637,3.278101,-0.834458,0.017099,0.549158,-0.042580
27.11.2023 11:11:22 :743,901,94,0.760731,3.133333,0,-1,1,1,-1,(1.571922, 0.000000, 2.698349),-1,0.884548,0.213285,0.241123,0.211485,0.239088,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015146,0.017123,0.664706,0.751464,-0.834473,0.017101,0.549132,-0.042619
27.11.2023 11:11:22 :746,904,95,0.764490,3.166667,0,-1,1,1,-1,(1.571869, 0.000000, 2.698390),-1,0.884548,0.213386,0.241237,0.211587,0.239204,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.017838,0.020167,0.717071,0.810663,-0.834491,0.017103,0.549102,-0.042663
27.11.2023 11:11:22 :749,907,96,0.767298,3.200000,0,-1,1,1,-1,(1.571820, 0.000000, 2.698429),-1,0.884548,0.213480,0.241343,0.211682,0.239311,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.022406,0.025331,1.627962,1.840445,-0.834508,0.017105,0.549074,-0.042704
27.11.2023 11:11:22 :753,911,97,0.771466,3.233334,0,-1,1,1,-1,(1.571783, 0.000000, 2.698458),-1,0.884548,0.213550,0.241423,0.211754,0.239393,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011248,0.012716,2.677182,3.026610,-0.834520,0.017106,0.549052,-0.042734
27.11.2023 11:11:22 :757,915,98,0.775228,3.266667,0,-1,1,1,-1,(1.571728, 0.000000, 2.698501),-1,0.884548,0.213655,0.241541,0.211860,0.239512,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.018486,0.020899,1.923971,2.175089,-0.834538,0.017107,0.549021,-0.042780
27.11.2023 11:11:22 :760,918,99,0.778720,3.300000,0,-1,1,1,-1,(1.571679, 0.000000, 2.698540),-1,0.884548,0.213750,0.241648,0.211956,0.239621,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.017993,0.020341,0.142003,0.160537,-0.834555,0.017109,0.548993,-0.042820
27.11.2023 11:11:22 :765,923,100,0.782422,3.333333,0,-1,1,1,-1,(1.571634, 0.000000, 2.698577),-1,0.884548,0.213837,0.241748,0.212045,0.239722,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015687,0.017735,0.622900,0.704201,-0.834570,0.017110,0.548966,-0.042859
27.11.2023 11:11:22 :768,926,101,0.785466,3.366667,0,-1,1,1,-1,(1.571586, 0.000000, 2.698615),-1,0.884548,0.213930,0.241853,0.212140,0.239828,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020112,0.022738,1.453933,1.643702,-0.834586,0.017112,0.548939,-0.042899
27.11.2023 11:11:22 :771,929,102,0.789306,3.400000,0,-1,1,1,-1,(1.571548, 0.000000, 2.698647),-1,0.884548,0.214007,0.241939,0.212217,0.239916,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.013140,0.014855,1.816592,2.053695,-0.834600,0.017112,0.548916,-0.042932
27.11.2023 11:11:22 :775,933,103,0.793573,3.433333,0,-1,1,1,-1,(1.571506, 0.000000, 2.698681),-1,0.884548,0.213987,0.241917,0.212204,0.239901,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.012399,0.014017,0.179291,0.202692,-0.834624,0.017104,0.548875,-0.042966
27.11.2023 11:11:22 :778,936,104,0.796061,3.466667,0,-1,1,1,-1,(1.571465, 0.000000, 2.698714),-1,0.884548,0.213907,0.241827,0.212134,0.239822,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021357,0.024144,3.600899,4.070892,-0.834656,0.017088,0.548825,-0.043001
27.11.2023 11:11:22 :783,941,105,0.800871,3.500000,0,-1,1,1,-1,(1.571441, 0.000000, 2.698733),-1,0.884548,0.213861,0.241774,0.212093,0.239775,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006418,0.007256,3.106118,3.511532,-0.834674,0.017080,0.548796,-0.043020
27.11.2023 11:11:22 :787,945,106,0.805314,3.533334,0,-1,1,1,-1,(1.571394, 0.000000, 2.698771),-1,0.884548,0.213771,0.241673,0.212014,0.239686,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.013405,0.015155,1.572655,1.777920,-0.834710,0.017063,0.548740,-0.043059
27.11.2023 11:11:22 :791,949,107,0.809677,3.566667,0,-1,1,1,-1,(1.571352, 0.000000, 2.698805),-1,0.884548,0.213688,0.241578,0.211941,0.239603,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.012544,0.014182,0.197282,0.223031,-0.834742,0.017047,0.548687,-0.043094
27.11.2023 11:11:22 :797,955,108,0.815013,3.600000,0,-1,1,1,-1,(1.571311, 0.000000, 2.698839),-1,0.884548,0.213606,0.241486,0.211869,0.239522,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010041,0.011351,0.469915,0.531248,-0.834775,0.017032,0.548636,-0.043129
27.11.2023 11:11:22 :800,958,109,0.818905,3.633333,0,-1,1,1,-1,(1.571261, 0.000000, 2.698881),-1,0.884548,0.213507,0.241374,0.211781,0.239423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016740,0.018925,1.721627,1.946335,-0.834814,0.017013,0.548574,-0.043172
27.11.2023 11:11:22 :805,963,110,0.823227,3.666667,0,-1,1,1,-1,(1.571225, 0.000000, 2.698912),-1,0.884548,0.213434,0.241292,0.211717,0.239351,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011010,0.012447,1.325821,1.498869,-0.834843,0.016999,0.548528,-0.043203
27.11.2023 11:11:22 :809,967,111,0.827268,3.700000,0,-1,1,1,-1,(1.571182, 0.000000, 2.698949),-1,0.884548,0.213410,0.241264,0.211699,0.239330,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.013949,0.015770,0.727522,0.822479,-0.834886,0.016974,0.548462,-0.043220
27.11.2023 11:11:22 :812,970,112,0.830492,3.733334,0,-1,1,1,-1,(1.571142, 0.000000, 2.698985),-1,0.884548,0.213405,0.241258,0.211698,0.239329,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016715,0.018897,0.858138,0.970143,-0.834929,0.016948,0.548396,-0.043232
27.11.2023 11:11:22 :816,974,113,0.834050,3.766667,0,-1,1,1,-1,(1.571110, 0.000000, 2.699013),-1,0.884548,0.213400,0.241253,0.211697,0.239328,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.012029,0.013599,1.317993,1.490019,-0.834964,0.016928,0.548343,-0.043241
27.11.2023 11:11:22 :819,977,114,0.837732,3.800000,0,-1,1,1,-1,(1.571075, 0.000000, 2.699045),-1,0.884548,0.213396,0.241249,0.211697,0.239328,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.012861,0.014540,0.226107,0.255618,-0.835002,0.016904,0.548284,-0.043251
27.11.2023 11:11:22 :824,982,115,0.841700,3.833333,0,-1,1,1,-1,(1.571039, 0.000000, 2.699078),-1,0.884548,0.213391,0.241244,0.211696,0.239327,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.012252,0.013851,0.154016,0.174118,-0.835042,0.016881,0.548224,-0.043261
27.11.2023 11:11:22 :827,985,116,0.845634,3.866667,0,-1,1,1,-1,(1.571000, 0.000000, 2.699113),-1,0.884548,0.213387,0.241238,0.211695,0.239326,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.013235,0.014962,0.250048,0.282685,-0.835084,0.016855,0.548159,-0.043272
27.11.2023 11:11:22 :830,988,117,0.848274,3.900000,0,-1,1,1,-1,(1.570963, 0.000000, 2.699148),-1,0.884548,0.213382,0.241232,0.211694,0.239325,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019454,0.021994,2.356766,2.664373,-0.835126,0.016829,0.548095,-0.043284
27.11.2023 11:11:22 :834,992,118,0.852418,3.933334,0,-1,1,1,-1,(1.570938, 0.000000, 2.699171),-1,0.884548,0.213378,0.241229,0.211694,0.239324,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008245,0.009321,2.704942,3.057994,-0.835155,0.016813,0.548051,-0.043291
27.11.2023 11:11:22 :837,995,119,0.854872,3.966667,0,-1,1,1,-1,(1.570899, 0.000000, 2.699208),-1,0.884548,0.213373,0.241223,0.211693,0.239323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021954,0.024819,5.586598,6.315767,-0.835199,0.016786,0.547983,-0.043302
27.11.2023 11:11:22 :841,999,120,0.859146,4.000000,0,-1,1,1,-1,(1.570875, 0.000000, 2.699232),-1,0.884548,0.213395,0.241247,0.211715,0.239349,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007909,0.008942,3.287525,3.716616,-0.835231,0.016769,0.547936,-0.043300
27.11.2023 11:11:22 :844,1002,121,0.861749,4.033334,0,-1,1,1,-1,(1.570833, 0.000000, 2.699276),-1,0.884548,0.213457,0.241318,0.211778,0.239419,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.023260,0.026296,5.898221,6.668062,-0.835292,0.016738,0.547844,-0.043288
27.11.2023 11:11:22 :847,1005,122,0.865402,4.066667,0,-1,1,1,-1,(1.570808, 0.000000, 2.699303),-1,0.884548,0.213495,0.241361,0.211816,0.239462,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010021,0.011330,3.624701,4.097801,-0.835330,0.016719,0.547789,-0.043280
27.11.2023 11:11:22 :851,1009,123,0.869185,4.100000,0,-1,1,1,-1,(1.570773, 0.000000, 2.699341),-1,0.884548,0.213549,0.241421,0.211869,0.239523,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.013578,0.015350,0.940095,1.062797,-0.835382,0.016693,0.547711,-0.043269
27.11.2023 11:11:22 :854,1012,124,0.871978,4.133334,0,-1,1,1,-1,(1.570738, 0.000000, 2.699380),-1,0.884548,0.213604,0.241484,0.211924,0.239585,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019006,0.021486,1.944498,2.198295,-0.835436,0.016665,0.547630,-0.043258
27.11.2023 11:11:22 :858,1016,125,0.876593,4.166667,0,-1,1,1,-1,(1.570712, 0.000000, 2.699409),-1,0.884548,0.213645,0.241530,0.211965,0.239631,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008487,0.009595,2.279468,2.576986,-0.835476,0.016645,0.547570,-0.043250
27.11.2023 11:11:22 :861,1019,126,0.879253,4.200000,0,-1,1,1,-1,(1.570669, 0.000000, 2.699457),-1,0.884548,0.213712,0.241606,0.212033,0.239708,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.024119,0.027267,5.875210,6.642048,-0.835542,0.016612,0.547472,-0.043236
27.11.2023 11:11:22 :866,1024,127,0.883687,4.233334,0,-1,1,1,-1,(1.570644, 0.000000, 2.699485),-1,0.884548,0.213751,0.241650,0.212071,0.239751,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008364,0.009456,3.553333,4.017118,-0.835579,0.016592,0.547415,-0.043228
27.11.2023 11:11:22 :869,1027,128,0.887467,4.266667,0,-1,1,1,-1,(1.570604, 0.000000, 2.699531),-1,0.884548,0.213816,0.241723,0.212136,0.239825,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016229,0.018347,2.080607,2.352170,-0.835643,0.016560,0.547320,-0.043215
27.11.2023 11:11:22 :875,1033,129,0.892901,4.300000,0,-1,1,1,-1,(1.570572, 0.000000, 2.699570),-1,0.884548,0.213858,0.241771,0.212179,0.239873,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.009261,0.010470,1.282556,1.449957,-0.835700,0.016534,0.547236,-0.043200
27.11.2023 11:11:22 :877,1035,130,0.895640,4.333333,0,-1,1,1,-1,(1.570533, 0.000000, 2.699621),-1,0.884548,0.213846,0.241758,0.212171,0.239863,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.023462,0.026525,5.194398,5.872376,-0.835796,0.016506,0.547093,-0.043154
27.11.2023 11:11:22 :881,1039,131,0.899328,4.366667,0,-1,1,1,-1,(1.570514, 0.000000, 2.699646),-1,0.884548,0.213840,0.241751,0.212166,0.239859,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008674,0.009806,4.009099,4.532371,-0.835845,0.016492,0.547021,-0.043130
27.11.2023 11:11:22 :885,1043,132,0.902991,4.400000,0,-1,1,1,-1,(1.570488, 0.000000, 2.699681),-1,0.884548,0.213832,0.241741,0.212161,0.239852,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011783,0.013321,0.850017,0.960963,-0.835910,0.016472,0.546924,-0.043099
27.11.2023 11:11:22 :888,1046,133,0.906021,4.433333,0,-1,1,1,-1,(1.570463, 0.000000, 2.699716),-1,0.884548,0.213824,0.241732,0.212155,0.239846,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.014023,0.015853,0.739279,0.835771,-0.835975,0.016453,0.546827,-0.043068
27.11.2023 11:11:22 :892,1050,134,0.910447,4.466667,0,-1,1,1,-1,(1.570443, 0.000000, 2.699744),-1,0.884548,0.213817,0.241725,0.212151,0.239841,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007937,0.008973,1.375331,1.554840,-0.836029,0.016437,0.546747,-0.043042
27.11.2023 11:11:22 :896,1054,135,0.914529,4.500000,0,-1,1,1,-1,(1.570413, 0.000000, 2.699786),-1,0.884548,0.213808,0.241714,0.212144,0.239833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.012477,0.014105,1.112471,1.257671,-0.836108,0.016414,0.546631,-0.043005
27.11.2023 11:11:22 :899,1057,136,0.917312,4.533334,0,-1,1,1,-1,(1.570387, 0.000000, 2.699824),-1,0.884548,0.213799,0.241704,0.212138,0.239826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016707,0.018888,1.520056,1.718455,-0.836180,0.016392,0.546524,-0.042970
27.11.2023 11:11:22 :903,1061,137,0.920498,4.566667,0,-1,1,1,-1,(1.570369, 0.000000, 2.699851),-1,0.884548,0.213793,0.241698,0.212134,0.239821,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.009983,0.011285,2.112207,2.387895,-0.836230,0.016378,0.546450,-0.042946
27.11.2023 11:11:22 :907,1065,138,0.925927,4.600000,0,-1,1,1,-1,(1.570350, 0.000000, 2.699879),-1,0.884548,0.213777,0.241679,0.212119,0.239805,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006322,0.007147,0.674469,0.762501,-0.836288,0.016364,0.546364,-0.042918
27.11.2023 11:11:22 :910,1068,139,0.928577,4.633334,0,-1,1,1,-1,(1.570325, 0.000000, 2.699914),-1,0.884548,0.213661,0.241548,0.212012,0.239684,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016337,0.018469,3.782094,4.275736,-0.836401,0.016374,0.546195,-0.042864
27.11.2023 11:11:22 :914,1072,140,0.932251,4.666667,0,-1,1,1,-1,(1.570313, 0.000000, 2.699931),-1,0.884548,0.213605,0.241485,0.211959,0.239625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005688,0.006431,2.898639,3.276972,-0.836456,0.016378,0.546112,-0.042838
27.11.2023 11:11:22 :917,1075,141,0.935156,4.700000,0,-1,1,1,-1,(1.570296, 0.000000, 2.699955),-1,0.884548,0.213528,0.241397,0.211887,0.239543,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.009880,0.011169,1.442807,1.631124,-0.836533,0.016385,0.545997,-0.042801
27.11.2023 11:11:22 :920,1078,142,0.938478,4.733334,0,-1,1,1,-1,(1.570284, 0.000000, 2.699974),-1,0.884548,0.213465,0.241327,0.211829,0.239478,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006867,0.007763,0.908937,1.027573,-0.836593,0.016390,0.545907,-0.042772
27.11.2023 11:11:22 :925,1083,143,0.943510,4.766667,0,-1,1,1,-1,(1.570270, 0.000000, 2.699995),-1,0.884548,0.213395,0.241248,0.211764,0.239404,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005073,0.005735,0.356672,0.403225,-0.836663,0.016395,0.545803,-0.042739
27.11.2023 11:11:22 :928,1086,144,0.946448,4.800000,0,-1,1,1,-1,(1.570249, 0.000000, 2.700027),-1,0.884548,0.213288,0.241126,0.211664,0.239290,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.013058,0.014762,2.718784,3.073643,-0.836767,0.016404,0.545646,-0.042688
27.11.2023 11:11:22 :932,1090,145,0.950624,4.833333,0,-1,1,1,-1,(1.570237, 0.000000, 2.700046),-1,0.884548,0.213226,0.241056,0.211606,0.239225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005307,0.006000,1.855985,2.098230,-0.836828,0.016409,0.545554,-0.042659
27.11.2023 11:11:22 :936,1094,146,0.954834,4.866667,0,-1,1,1,-1,(1.570221, 0.000000, 2.700073),-1,0.884548,0.213137,0.240956,0.211523,0.239131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007406,0.008373,0.498951,0.564075,-0.836916,0.016416,0.545424,-0.042617
27.11.2023 11:11:22 :940,1098,147,0.957934,4.900000,0,-1,1,1,-1,(1.570201, 0.000000, 2.700097),-1,0.884548,0.213107,0.240921,0.211496,0.239100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010286,0.011629,1.033640,1.168552,-0.837008,0.016429,0.545286,-0.042577
27.11.2023 11:11:22 :944,1102,148,0.962370,4.933333,0,-1,1,1,-1,(1.570179, 0.000000, 2.700112),-1,0.884548,0.213163,0.240985,0.211550,0.239161,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005858,0.006623,1.114765,1.260265,-0.837081,0.016445,0.545175,-0.042552
27.11.2023 11:11:22 :947,1105,149,0.965367,4.966667,0,-1,1,1,-1,(1.570148, 0.000000, 2.700132),-1,0.884548,0.213243,0.241076,0.211627,0.239249,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.012311,0.013918,2.153322,2.434376,-0.837186,0.016468,0.545016,-0.042515
27.11.2023 11:11:22 :951,1109,150,0.969188,5.000000,0,-1,1,1,-1,(1.570128, 0.000000, 2.700146),-1,0.884548,0.213297,0.241137,0.211679,0.239308,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006456,0.007299,1.532519,1.732544,-0.837257,0.016484,0.544908,-0.042490
27.11.2023 11:11:22 :954,1112,151,0.971909,5.033334,0,-1,1,1,-1,(1.570103, 0.000000, 2.700164),-1,0.884548,0.213366,0.241215,0.211746,0.239383,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011363,0.012846,1.803114,2.038458,-0.837347,0.016504,0.544771,-0.042458
27.11.2023 11:11:22 :958,1116,152,0.976654,5.066667,0,-1,1,1,-1,(1.570085, 0.000000, 2.700177),-1,0.884548,0.213416,0.241271,0.211793,0.239437,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004602,0.005203,1.425017,1.611012,-0.837411,0.016518,0.544674,-0.042436
27.11.2023 11:11:22 :961,1119,153,0.979111,5.100000,0,-1,1,1,-1,(1.570055, 0.000000, 2.700199),-1,0.884548,0.213502,0.241368,0.211876,0.239530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015222,0.017209,4.323726,4.888062,-0.837523,0.016543,0.544504,-0.042396
27.11.2023 11:11:22 :966,1124,154,0.983564,5.133334,0,-1,1,1,-1,(1.570040, 0.000000, 2.700210),-1,0.884548,0.213546,0.241418,0.211919,0.239578,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004272,0.004830,2.458646,2.779551,-0.837581,0.016556,0.544416,-0.042376
27.11.2023 11:11:22 :969,1127,155,0.986595,5.166667,0,-1,1,1,-1,(1.570012, 0.000000, 2.700231),-1,0.884548,0.213626,0.241509,0.211996,0.239666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011264,0.012735,2.307202,2.608340,-0.837687,0.016579,0.544256,-0.042339
27.11.2023 11:11:22 :972,1130,156,0.990256,5.200000,0,-1,1,1,-1,(1.569994, 0.000000, 2.700244),-1,0.884548,0.213681,0.241571,0.212049,0.239726,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006252,0.007069,1.369176,1.547883,-0.837758,0.016595,0.544147,-0.042314
27.11.2023 11:11:22 :976,1134,157,0.994404,5.233334,0,-1,1,1,-1,(1.569971, 0.000000, 2.700257),-1,0.884548,0.213767,0.241668,0.212131,0.239819,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006198,0.007006,0.234285,0.264864,-0.837854,0.016617,0.544000,-0.042312
27.11.2023 11:11:22 :979,1137,158,0.996929,5.266667,0,-1,1,1,-1,(1.569946, 0.000000, 2.700270),-1,0.884548,0.213865,0.241778,0.212224,0.239924,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011362,0.012845,2.044914,2.311818,-0.837962,0.016642,0.543832,-0.042311
27.11.2023 11:11:22 :984,1142,159,1.002033,5.300000,0,-1,1,1,-1,(1.569931, 0.000000, 2.700278),-1,0.884548,0.213924,0.241846,0.212281,0.239989,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003344,0.003781,1.570950,1.775992,-0.838028,0.016657,0.543730,-0.042311
